playerId,assists,faceoffWinPctg,gameWinningGoals,gamesPlayed,goals,otGoals,penaltyMinutes,playerFirstName,playerLastName,playerName,playerPositionCode,playerTeamsPlayedFor,plusMinus,points,pointsPerGame,ppGoals,ppPoints,seasonId,shGoals,shPoints,shiftsPerGame,shootingPctg,shots,timeOnIcePerGame,playerDraftYear,playerDraftOverallPickNo,Age,hits,blockedShots,faceoffs,faceoffsLost,faceoffsWon,giveaways,takeaways,missedShots
8470619,7,0.5073,4,76,13,0,57,Brian,Boyle,Brian Boyle,C,TBL,-7,20,0.2631,2,3,20152016,2,2,17.25,0.1111,117,774.6184,2003,26,30,115,48,682,336,346,16,15,43
8476468,21,0.4331,5,82,22,1,46,J.T.,Miller,J.T. Miller,L,NYR,10,43,0.5243,2,4,20152016,0,0,20.4268,0.1629,135,902.0853,2011,15,22,174,48,157,89,68,61,40,51
8470257,35,0.4453,2,67,17,1,48,Alexander,Steen,Alexander Steen,L,STL,3,52,0.7761,2,21,20152016,1,1,29.1044,0.0988,172,1222.2686,2002,24,31,50,35,357,198,159,20,36,54
8476393,5,0.4599,1,36,6,0,4,Nick,Cousins,Nick Cousins,C,PHI,5,11,0.3055,0,2,20152016,0,0,14.6944,0.1463,41,643.8611,2011,68,22,38,17,237,128,109,13,18,10
8475808,1,0.6533,0,8,1,0,5,Michael,Chaput,Michael Chaput,C,CBJ,3,2,0.25,0,0,20152016,0,0,13,0.1,10,539.875,2010,89,23,13,3,75,26,49,3,0,0
8476869,0,0,0,7,0,0,4,Brady,Skjei,Brady Skjei,D,NYR,1,0,0,0,0,20152016,0,0,25.5714,0,6,1064,2012,28,21,11,11,0,0,0,3,4,3
8475795,2,0,0,34,2,0,64,Dylan,McIlrath,Dylan McIlrath,D,NYR,7,4,0.1176,0,0,20152016,0,0,20.647,0.0714,28,847.4411,2010,10,23,93,35,0,0,0,12,9,18
8476897,3,0.4604,1,18,1,0,4,Oskar,Sundqvist,Oskar Sundqvist,C,PIT,0,4,0.2222,0,0,20152016,1,1,14.3333,0.0769,13,618.6666,2012,81,21,18,5,139,75,64,1,6,6
8470834,34,0,6,81,19,0,119,Dustin,Byfuglien,Dustin Byfuglien,D,WPG,4,53,0.6543,3,17,20152016,1,2,27.4567,0.0769,247,1512.1851,2003,245,30,222,105,0,0,0,92,73,108
8469500,24,0.5,1,42,14,0,18,Michael,Cammalleri,Michael Cammalleri,C,NJD,15,38,0.9047,3,10,20152016,0,0,23.5,0.1386,101,1156.738,2001,49,33,15,13,14,7,7,24,19,29
8467329,8,0.5076,0,49,10,0,22,Vincent,Lecavalier,Vincent Lecavalier,C,"PHI, LAK",0,18,0.3673,6,7,20152016,0,0,18.9591,0.1492,67,794.4081,1998,1,35,62,22,585,288,297,14,13,24
8467452,10,0,0,63,0,0,10,Rob,Scuderi,Rob Scuderi,D,"PIT, CHI, LAK",7,10,0.1587,0,0,20152016,0,1,21.9365,0,35,948.6031,1998,134,36,31,75,1,1,0,29,5,13
8474570,5,0.4693,2,39,3,0,6,Cody,Hodgson,Cody Hodgson,C,NSH,2,8,0.2051,0,1,20152016,0,0,15.2564,0.0461,65,643.9743,2008,10,25,25,6,98,52,46,7,7,30
8476867,0,0.4579,0,20,1,0,2,Brendan,Gaunce,Brendan Gaunce,C,VAN,-9,1,0.05,0,0,20152016,0,0,17.8,0.0294,34,765.5,2012,26,21,34,3,107,58,49,7,11,9
8471331,3,0.5057,0,41,0,0,0,Kevin,Porter,Kevin Porter,C,PIT,-2,3,0.0731,0,0,20152016,0,0,16.2439,0,34,679.1463,2004,119,29,96,25,87,43,44,8,7,12
8470828,14,0,0,72,2,0,44,Toby,Enstrom,Toby Enstrom,D,WPG,8,16,0.2222,0,1,20152016,0,0,26.4444,0.04,50,1251.2638,2003,239,30,25,96,0,0,0,40,9,26
8474040,8,0.3505,2,53,8,0,25,Sam,Gagner,Sam Gagner,C,PHI,4,16,0.3018,2,3,20152016,0,0,18.3773,0.093,86,831.6415,2007,6,26,17,15,97,63,34,13,20,36
8472410,10,0.4211,0,82,1,0,43,Stephen,Gionta,Stephen Gionta,R,NJD,-13,11,0.1341,0,0,20152016,0,0,17.0121,0.0161,62,732.6341,,,31,113,36,691,400,291,8,17,26
8470121,0,0,0,3,0,0,8,Matt,Greene,Matt Greene,D,LAK,0,0,0,0,0,20152016,0,0,19.3333,0,3,705,2002,44,32,5,1,0,0,0,3,0,1
8475868,5,0,0,28,1,0,19,Anthony,Bitetto,Anthony Bitetto,D,NSH,0,6,0.2142,0,0,20152016,0,0,16.8571,0.0526,19,728.0357,2010,168,25,62,41,0,0,0,8,2,11
8476300,6,0,0,57,3,0,41,Nikita,Nesterov,Nikita Nesterov,D,TBL,-6,9,0.1578,2,4,20152016,0,0,18.4385,0.0526,57,893.3684,2011,148,22,95,31,0,0,0,30,8,30
8476401,0,1,0,11,0,0,0,Daniel,Catenacci,Daniel Catenacci,C,BUF,-2,0,0,0,0,20152016,0,0,11.8181,0,7,524.3636,2011,77,22,22,2,2,0,2,0,2,1
8468542,17,0,0,78,3,0,22,Paul,Martin,Paul Martin,D,SJS,13,20,0.2564,1,2,20152016,0,0,24.9358,0.0612,49,1243.6666,2000,62,34,54,123,0,0,0,50,26,21
8475788,14,0.4003,2,81,7,0,32,Alexander,Burmistrov,Alexander Burmistrov,C,WPG,-11,21,0.2592,0,1,20152016,0,1,21.6172,0.0686,102,970.358,2010,8,23,125,35,512,307,205,48,36,51
8474709,9,0.25,1,80,10,0,119,Matt,Martin,Matt Martin,L,NYI,2,19,0.2375,0,0,20152016,0,0,15.55,0.1162,86,633.3875,2008,148,26,365,24,4,3,1,15,8,31
8471752,0,0,0,4,0,0,2,Marc-Andre,Gragnani,Marc-Andre Gragnani,D,NJD,-2,0,0,0,0,20152016,0,0,20.5,0,0,861.75,2005,87,28,1,1,0,0,0,1,1,4
8470610,28,0,7,70,25,0,36,Zach,Parise,Zach Parise,L,MIN,-3,53,0.7571,7,18,20152016,0,0,23.2571,0.1068,234,1157.5142,2003,17,31,71,42,4,4,0,18,39,81
8475907,14,0.5833,0,71,4,0,45,Micheal,Ferland,Micheal Ferland,L,CGY,-15,18,0.2535,1,2,20152016,0,0,20.1267,0.0327,122,756.7605,2010,133,23,207,22,12,5,7,25,37,38
8469492,2,0,0,61,1,0,28,Fedor,Tyutin,Fedor Tyutin,D,CBJ,-6,3,0.0491,0,0,20152016,0,0,23.0491,0.04,25,1055.4098,2001,40,32,128,71,0,0,0,13,7,20
8475147,2,0.3333,0,26,2,0,2,Jordan,Schroeder,Jordan Schroeder,C,MIN,2,4,0.1538,0,0,20152016,0,0,13.7307,0.0666,30,564.9615,2009,22,24,15,13,3,2,1,6,1,7
8466333,0,0,0,6,0,0,6,Andrew,Ference,Andrew Ference,D,EDM,-4,0,0,0,0,20152016,0,0,18.5,0,4,783.5,1997,208,36,10,5,0,0,0,2,0,2
8465185,6,0,1,46,1,0,18,Willie,Mitchell,Willie Mitchell,D,FLA,-2,7,0.1521,0,0,20152016,0,0,23.7608,0.0303,33,1195.5217,1996,199,38,68,70,0,0,0,18,6,17
8476967,0,0,0,8,0,0,0,Brett,Kulak,Brett Kulak,D,CGY,-2,0,0,0,0,20152016,0,0,18.25,0,9,740.75,2012,105,21,2,3,0,0,0,4,3,3
8465058,12,0,0,51,1,0,33,Michal,Rozsival,Michal Rozsival,D,CHI,3,13,0.2549,0,2,20152016,0,1,21.4901,0.0243,41,969.6274,1996,105,37,81,63,0,0,0,24,6,13
8473546,9,0.2307,2,80,9,0,12,Michael,Grabner,Michael Grabner,R,TOR,-4,18,0.225,0,0,20152016,1,1,22.7375,0.0775,116,868.15,2006,14,27,41,55,13,10,3,21,66,47
8475168,29,0.5791,6,76,30,0,24,Matt,Duchene,Matt Duchene,C,COL,-8,59,0.7763,8,15,20152016,0,0,22.9736,0.15,200,1115.4342,2009,3,24,41,37,739,311,428,31,43,62
8477902,0,0,0,15,0,0,0,Dennis,Everberg,Dennis Everberg,R,COL,-5,0,0,0,0,20152016,0,0,14,0,9,536.6,,,23,11,12,0,0,0,3,0,3
8474581,24,1,2,79,7,1,32,Jake,Gardiner,Jake Gardiner,D,TOR,-15,31,0.3924,1,12,20152016,0,1,27.6329,0.0573,122,1237.2531,2008,17,25,87,67,2,0,2,74,33,86
8477506,2,0,0,15,2,0,5,Ryan,Pulock,Ryan Pulock,D,NYI,1,4,0.2666,0,0,20152016,0,0,19.9333,0.1333,15,943.7333,2013,15,20,13,11,0,0,0,5,3,13
8476415,0,0,0,9,0,0,2,Kyle,Rau,Kyle Rau,C,FLA,-1,0,0,0,0,20152016,0,0,17.5555,0,15,755.4444,2011,91,22,4,3,0,0,0,1,3,8
8475199,5,0,0,40,1,0,16,Eric,Gelinas,Eric Gelinas,D,"NJD, COL",-6,6,0.15,1,4,20152016,0,0,18.675,0.0181,55,830.075,2009,54,24,61,23,0,0,0,20,7,24
8473986,26,0.3875,3,81,14,1,44,Alex,Killorn,Alex Killorn,L,TBL,14,40,0.4938,3,6,20152016,0,1,20.5185,0.0909,154,1007.716,2007,77,26,76,23,80,49,31,46,31,64
8465009,28,0,3,80,9,0,71,Zdeno,Chara,Zdeno Chara,D,BOS,12,37,0.4625,1,10,20152016,0,2,29.25,0.0569,158,1445.8125,1996,56,38,134,123,1,1,0,87,23,59
8468513,9,1,0,81,1,0,42,Nick,Schultz,Nick Schultz,D,PHI,-1,10,0.1234,0,0,20152016,0,0,26.5061,0.0142,70,1076.8024,2000,33,33,85,174,1,0,1,38,4,36
8477015,5,0,0,7,1,0,0,Connor,Brown,Connor Brown,R,TOR,-2,6,0.8571,1,4,20152016,0,1,20.1428,0.0909,11,898.2857,2012,156,21,1,2,0,0,0,0,4,3
8475755,15,0,0,66,2,0,90,Alex,Petrovic,Alex Petrovic,D,FLA,17,17,0.2575,0,0,20152016,0,1,21.2121,0.0377,53,1017.3333,2010,36,23,157,76,0,0,0,24,9,25
8476406,7,0.5182,1,68,3,0,32,Nick,Shore,Nick Shore,C,LAK,-10,10,0.147,0,2,20152016,0,0,18.2647,0.0333,90,744.3676,2011,82,22,97,17,741,357,384,7,13,34
8471675,49,0.517,9,80,36,2,42,Sidney,Crosby,Sidney Crosby,C,PIT,19,85,1.0625,10,24,20152016,0,0,26.425,0.1451,248,1228.1625,2005,1,28,90,35,1907,921,986,47,40,94
8476389,28,0.4945,4,76,25,0,44,Vincent,Trocheck,Vincent Trocheck,C,FLA,15,53,0.6973,4,13,20152016,1,1,21.2894,0.1436,174,1066.2105,2011,64,22,125,41,1106,559,547,33,43,65
8469465,10,0,1,58,3,0,28,Dan,Hamhuis,Dan Hamhuis,D,VAN,-2,13,0.2241,1,3,20152016,0,0,28.2586,0.0416,72,1284.9137,2001,12,32,64,72,0,0,0,47,24,28
8474567,17,0,1,64,7,0,68,Zach,Bogosian,Zach Bogosian,D,BUF,-11,24,0.375,3,6,20152016,0,1,28.1875,0.0578,121,1340.8593,2008,3,25,86,98,0,0,0,21,17,39
8476910,3,0,0,8,0,0,2,Scott,Kosmachuk,Scott Kosmachuk,R,WPG,1,3,0.375,0,0,20152016,0,0,16,0,9,692,2012,70,21,7,2,0,0,0,2,1,2
8475829,0,0,0,1,0,0,0,John,Ramage,John Ramage,D,CBJ,-2,0,0,0,0,20152016,0,0,18,0,0,849,2010,103,24,0,4,0,0,0,0,0,0
8470755,20,0.5442,3,82,11,0,46,Brad,Richardson,Brad Richardson,R,ARI,8,31,0.378,0,0,20152016,0,0,21.2439,0.094,117,937.2926,2003,163,30,57,53,961,438,523,15,26,39
8471976,18,0.4869,4,65,11,1,20,David,Desharnais,David Desharnais,C,MTL,-6,29,0.4461,3,5,20152016,0,0,22.0615,0.1222,90,960.1692,,,29,31,25,803,412,391,22,27,21
8475749,2,0,0,6,0,0,2,Christian,Thomas,Christian Thomas,L,"MTL, ARI",1,2,0.3333,0,0,20152016,0,0,14,0,9,536.3333,2010,40,23,5,1,0,0,0,1,1,0
8477942,0,0,0,5,1,0,0,Kevin,Fiala,Kevin Fiala,L,NSH,0,1,0.2,0,0,20152016,0,0,17.2,0.0909,11,789.2,2014,11,19,2,2,0,0,0,3,0,5
8471769,22,0,0,81,2,0,32,Niklas,Hjalmarsson,Niklas Hjalmarsson,D,CHI,13,24,0.2962,0,2,20152016,0,3,30.753,0.0259,77,1342.6913,2005,108,28,32,151,0,0,0,65,31,36
8476288,6,0.5,0,30,3,0,11,Ryan,Dzingel,Ryan Dzingel,L,OTT,4,9,0.3,0,0,20152016,0,0,15.5666,0.1304,23,647.8666,2011,204,23,54,4,4,2,2,2,6,9
8474870,24,0.4858,7,69,14,1,20,Tyler,Johnson,Tyler Johnson,C,TBL,4,38,0.5507,3,13,20152016,0,0,20.5217,0.0838,167,1028.3623,,,25,46,25,986,507,479,31,19,65
8474716,18,0,2,77,11,0,14,Jared,Spurgeon,Jared Spurgeon,D,MIN,11,29,0.3766,5,13,20152016,0,3,29.4545,0.0901,122,1360.7142,2008,156,25,51,157,0,0,0,22,19,57
8476875,0,0,0,3,0,0,2,Michael,Matheson,Michael Matheson,D,FLA,1,0,0,0,0,20152016,0,0,21,0,4,1052,2012,23,21,1,1,0,0,0,1,1,1
8475692,35,0.4545,4,81,26,1,34,Mats,Zuccarello,Mats Zuccarello,R,NYR,2,61,0.753,7,18,20152016,0,0,23.4691,0.1566,166,1108.5925,,,28,88,69,11,6,5,43,59,72
8476404,2,0.5,1,60,8,0,76,Andy,Andreoff,Andy Andreoff,L,LAK,1,10,0.1666,0,0,20152016,0,0,13.1833,0.1739,46,527.5833,2011,80,24,82,11,268,134,134,12,12,21
8477444,21,0.4594,1,79,17,0,12,Andre,Burakovsky,Andre Burakovsky,L,WSH,4,38,0.481,0,4,20152016,0,0,16.3544,0.1349,126,781.4683,2013,23,20,37,24,37,20,17,30,34,50
8476545,0,0,0,3,0,0,10,Kurtis,Gabriel,Kurtis Gabriel,R,MIN,1,0,0,0,0,20152016,0,0,6.6666,0,1,269.6666,2013,81,22,4,0,0,0,0,0,1,0
8477503,34,0.3636,0,81,18,0,72,Max,Domi,Max Domi,L,ARI,3,52,0.6419,3,15,20152016,0,1,21.6172,0.1153,156,982.4567,2013,12,20,34,25,55,35,20,41,28,61
8473571,7,0,0,44,2,0,6,Jamie,McBain,Jamie McBain,D,LAK,2,9,0.2045,1,6,20152016,0,0,17.4545,0.0625,32,734.1818,2006,63,27,20,38,0,0,0,13,2,19
8475625,0,0,0,2,0,0,0,Matt,Irwin,Matt Irwin,D,BOS,-5,0,0,0,0,20152016,0,0,21.5,0,3,896,,,27,1,0,0,0,0,0,0,1
8471693,6,0,1,44,2,1,18,Jakub,Kindl,Jakub Kindl,D,"DET, FLA",13,8,0.1818,0,1,20152016,0,0,21.2954,0.0317,63,923.3863,2005,19,28,39,24,1,1,0,29,7,31
8475842,0,1,0,3,0,0,4,Sam,Carrick,Sam Carrick,C,TOR,-2,0,0,0,0,20152016,0,0,18.6666,0,4,688,2010,144,23,4,0,1,0,1,0,0,0
8474600,47,0,3,81,14,1,43,Roman,Josi,Roman Josi,D,NSH,-3,61,0.753,6,24,20152016,1,2,29.8518,0.0707,198,1529.0493,2008,38,25,59,185,0,0,0,43,21,73
8475799,23,0.4074,1,82,20,0,36,Nino,Niederreiter,Nino Niederreiter,R,MIN,9,43,0.5243,2,5,20152016,0,0,20.1219,0.1257,159,932.6097,2010,5,23,129,19,27,16,11,23,35,62
8475791,39,0.3589,6,82,26,1,54,Taylor,Hall,Taylor Hall,L,EDM,-4,65,0.7926,4,12,20152016,0,0,23.9146,0.0909,286,1152.256,2010,1,23,82,50,39,25,14,73,64,82
8475260,5,0.5094,0,20,2,0,4,Corban,Knight,Corban Knight,C,FLA,3,7,0.35,0,0,20152016,0,0,13.2,0.1818,11,577.9,2009,135,25,18,2,106,52,54,1,6,6
8478137,5,0.5,0,39,1,0,16,Jiri,Sekac,Jiri Sekac,L,"ANA, CHI, ARI",-5,6,0.1538,1,2,20152016,0,0,15.5641,0.0204,49,699.923,,,23,50,18,4,2,2,9,14,15
8479293,0,0,0,3,0,0,2,Brandon,Tanev,Brandon Tanev,L,WPG,0,0,0,0,0,20152016,0,0,18.6666,0,4,722.6666,,,23,7,2,0,0,0,0,0,2
8478541,0,0,0,4,0,0,0,Markus,Hannikainen,Markus Hannikainen,L,CBJ,-2,0,0,0,0,20152016,0,0,12,0,3,428.75,,,22,7,0,0,0,0,0,1,0
8478393,0,0,0,2,0,0,0,Kyle,Baun,Kyle Baun,R,CHI,-2,0,0,0,0,20152016,0,0,12,0,1,543,,,23,3,0,0,0,0,0,0,0
8473431,0,0,0,1,0,0,0,Bud,Holloway,Bud Holloway,C,MTL,0,0,0,0,0,20152016,0,0,10,0,1,439,2006,86,27,0,0,1,1,0,1,2,0
8475231,21,0.489,4,80,8,0,31,Casey,Cizikas,Casey Cizikas,C,NYI,4,29,0.3625,0,0,20152016,1,3,19.6625,0.0952,84,760.9125,2009,92,24,158,62,959,490,469,23,58,34
8476423,11,0.3333,4,39,8,0,6,Reid,Boucher,Reid Boucher,C,NJD,-13,19,0.4871,2,6,20152016,0,0,18.5384,0.1081,74,856.2051,2011,99,22,32,14,3,2,1,9,9,25
8471311,13,0.3965,0,50,3,0,14,Tyler,Kennedy,Tyler Kennedy,C,NJD,-14,16,0.32,1,6,20152016,0,0,18.18,0.0416,72,805.5,2004,99,29,35,9,58,35,23,12,16,22
8476043,0,0.5531,0,7,0,0,4,Ben,Street,Ben Street,C,COL,-1,0,0,0,0,20152016,0,0,12.4285,0,8,440.7142,,,28,6,4,47,21,26,2,0,1
8477433,1,0,0,5,0,0,2,Ben,Harpur,Ben Harpur,D,OTT,1,1,0.2,0,0,20152016,0,0,17.4,0,3,819.6,2013,108,20,9,7,0,0,0,2,0,1
8471664,1,0.4285,0,29,4,0,8,Mason,Raymond,Mason Raymond,L,CGY,-3,5,0.1724,0,0,20152016,0,0,18.1379,0.0754,53,740.4827,2005,51,30,12,7,7,4,3,11,8,15
8473412,25,0.5129,2,57,17,0,12,Bryan,Little,Bryan Little,C,WPG,-13,42,0.7368,2,12,20152016,2,2,26.3157,0.1338,127,1175.7894,2006,12,27,48,22,1314,640,674,26,20,45
8475761,6,0.3333,0,33,6,0,10,Beau,Bennett,Beau Bennett,R,PIT,-1,12,0.3636,1,3,20152016,0,0,17.3939,0.1153,52,713.7272,2010,20,23,65,6,6,4,2,10,5,16
8467371,43,0.3789,0,81,7,0,62,Mike,Ribeiro,Mike Ribeiro,C,NSH,11,50,0.6172,2,15,20152016,0,0,21.2962,0.0921,76,1046.9753,1998,45,35,61,20,760,472,288,50,22,27
8471232,12,0.5294,2,71,10,1,10,Lauri,Korpikoski,Lauri Korpikoski,L,EDM,-17,22,0.3098,2,6,20152016,1,1,20.4366,0.1136,88,835.8169,2004,19,29,100,56,34,16,18,14,19,30
8475181,35,0,1,81,5,0,25,Nick,Leddy,Nick Leddy,D,NYI,-9,40,0.4938,3,19,20152016,0,0,24.4567,0.0413,121,1357.1481,2009,16,24,83,87,0,0,0,52,40,53
8468535,21,0.5581,2,76,17,0,93,Antoine,Vermette,Antoine Vermette,C,ARI,-14,38,0.5,6,16,20152016,1,1,22.7763,0.1382,123,998.4605,2000,55,33,55,57,1351,597,754,33,27,32
8468309,17,0,1,62,6,0,18,Mark,Streit,Mark Streit,D,PHI,-1,23,0.3709,2,8,20152016,0,0,28.387,0.0545,110,1312.4677,2004,262,37,28,90,0,0,0,41,14,47
8476456,39,0.3888,2,76,20,0,43,Jonathan,Huberdeau,Jonathan Huberdeau,L,FLA,17,59,0.7763,4,13,20152016,1,1,21.5657,0.1149,174,1088.6184,2011,3,22,53,36,18,11,7,46,32,51
8471217,21,0.6153,3,78,25,0,45,Andrew,Ladd,Andrew Ladd,L,"WPG, CHI",-13,46,0.5897,10,14,20152016,2,2,25.0384,0.1381,181,1134.8589,2004,4,29,155,42,13,5,8,34,29,71
8476440,4,0.4279,1,47,6,1,14,Markus,Granlund,Markus Granlund,C,"CGY, VAN",-4,10,0.2127,0,0,20152016,1,2,19.9787,0.1071,56,827.2553,2011,45,22,31,23,472,270,202,11,19,28
8468483,10,0.3333,3,54,12,2,20,Marian,Gaborik,Marian Gaborik,R,LAK,-6,22,0.4074,1,4,20152016,0,0,19.4074,0.0845,142,896.6666,2000,3,33,29,17,3,2,1,18,13,42
8475747,8,0,0,38,0,0,14,Patrik,Nemeth,Patrik Nemeth,D,DAL,-1,8,0.2105,0,1,20152016,0,0,21.921,0,36,938.421,2010,41,23,58,47,0,0,0,19,5,21
8476200,0,0,0,3,0,0,2,Paul,Thompson,Paul Thompson,R,NJD,0,0,0,0,0,20152016,0,0,17.6666,0,3,751.6666,,,26,3,0,0,0,0,0,1,0
8475169,15,0.5,3,65,20,0,91,Evander,Kane,Evander Kane,L,BUF,-14,35,0.5384,2,6,20152016,1,1,23.8769,0.0738,271,1262.2307,2009,4,24,171,23,124,62,62,37,37,91
8475461,2,0.5333,0,9,0,0,0,Andrew,Agozzino,Andrew Agozzino,L,COL,-1,2,0.2222,0,1,20152016,0,0,12,0,3,513.6666,,,24,8,4,45,21,24,1,0,2
8474673,39,0,1,70,6,1,18,TJ,Brodie,TJ Brodie,D,CGY,4,45,0.6428,2,9,20152016,0,2,30.1,0.0759,79,1515.6285,2008,114,25,15,104,0,0,0,91,47,34
8474584,9,0,1,52,4,1,16,Michael,Del Zotto,Michael Del Zotto,D,PHI,-8,13,0.25,0,1,20152016,0,0,29.0576,0.0408,98,1404.7692,2008,20,25,140,104,0,0,0,31,14,33
8476855,15,0,1,60,8,0,24,Nail,Yakupov,Nail Yakupov,R,EDM,-16,23,0.3833,1,6,20152016,0,0,19.3,0.0629,127,853.3,2012,1,21,54,21,1,1,0,41,27,32
8473432,11,0.3,0,71,5,0,177,Derek,Dorsett,Derek Dorsett,R,VAN,-13,16,0.2253,0,0,20152016,0,1,18.2112,0.0549,91,755.4225,2006,189,28,127,44,10,7,3,14,11,34
8475343,0,0.5294,0,5,0,0,2,Nic,Dowd,Nic Dowd,C,LAK,1,0,0,0,0,20152016,0,0,14.8,0,3,634.6,2009,198,25,6,0,34,16,18,3,3,2
8478420,0,0.5416,0,9,0,0,2,Mikko,Rantanen,Mikko Rantanen,R,COL,-7,0,0,0,0,20152016,0,0,12.7777,0,9,537.4444,2015,10,18,0,11,24,11,13,1,1,2
8471686,13,0.25,1,77,2,0,36,Marc,Staal,Marc Staal,D,NYR,2,15,0.1948,0,0,20152016,0,0,27.2987,0.0307,65,1180.7532,2005,12,28,65,120,4,3,1,49,20,28
8477946,22,0.41,5,80,23,0,34,Dylan,Larkin,Dylan Larkin,C,DET,11,45,0.5625,4,5,20152016,0,0,21.9375,0.104,221,992.65,2014,15,19,65,25,100,59,41,39,43,80
8473589,0,0,0,3,0,0,4,Chris,Summers,Chris Summers,D,NYR,-2,0,0,0,0,20152016,0,0,25.3333,0,5,923.3333,2006,29,27,4,1,0,0,0,0,0,1
8475268,3,0,0,22,1,0,18,Gabriel,Bourque,Gabriel Bourque,L,NSH,0,4,0.1818,0,0,20152016,0,0,17.7272,0.04,25,741.8636,2009,132,24,55,22,1,1,0,5,3,8
8475800,6,0,1,36,6,1,14,Teemu,Pulkkinen,Teemu Pulkkinen,L,DET,2,12,0.3333,1,3,20152016,0,0,16.3888,0.0923,65,694.0277,2010,111,23,5,8,1,1,0,12,12,39
8477447,5,0,1,19,3,0,2,Shea,Theodore,Shea Theodore,D,ANA,7,8,0.421,2,3,20152016,0,0,23.7894,0.1071,28,1146.5263,2013,26,20,6,22,0,0,0,17,10,12
8470378,0,0,0,2,0,0,0,Andre,Benoit,Andre Benoit,D,STL,1,0,0,0,0,20152016,0,0,19.5,0,0,815,,,31,1,5,0,0,0,0,0,1
8476826,1,0,0,2,0,0,2,Yanni,Gourde,Yanni Gourde,C,TBL,1,1,0.5,0,0,20152016,0,0,10.5,0,0,439,,,23,2,1,0,0,0,0,0,1
8474565,30,0,1,73,7,1,20,Alex,Pietrangelo,Alex Pietrangelo,D,STL,10,37,0.5068,1,5,20152016,0,1,30.9178,0.0384,182,1578.2876,2008,4,25,48,136,0,0,0,39,41,55
8475227,7,0,2,64,6,0,34,Chris,Wideman,Chris Wideman,D,OTT,4,13,0.2031,1,2,20152016,0,0,19.1406,0.0689,87,837.0156,2009,100,25,57,71,0,0,0,29,5,22
8470602,28,0,0,71,4,0,90,Dion,Phaneuf,Dion Phaneuf,D,"TOR, OTT",-7,32,0.4507,0,9,20152016,0,2,30.0422,0.0277,144,1340.8028,2003,9,30,168,89,0,0,0,35,19,83
8462042,25,0.5304,3,82,22,0,41,Jarome,Iginla,Jarome Iginla,R,COL,-22,47,0.5731,13,19,20152016,0,0,19.3536,0.1208,182,951.6951,1995,11,38,70,45,115,54,61,22,22,59
8475760,19,0.5172,3,67,15,0,41,Nick,Bjugstad,Nick Bjugstad,C,FLA,-8,34,0.5074,6,15,20152016,0,0,19.4925,0.0877,171,930.597,2010,19,23,87,28,868,419,449,26,25,49
8476473,11,0,1,78,6,0,48,Connor,Murphy,Connor Murphy,D,ARI,5,17,0.2179,1,3,20152016,0,0,28.923,0.0594,101,1230.5769,2011,20,22,175,139,0,0,0,29,21,51
8473453,8,0.4007,1,75,8,0,20,Trevor,Lewis,Trevor Lewis,C,LAK,-10,16,0.2133,0,1,20152016,1,1,20.4133,0.0479,167,873.5866,2006,17,28,168,28,257,154,103,22,17,59
8476892,24,0,3,79,9,0,29,Colton,Parayko,Colton Parayko,D,STL,28,33,0.4177,3,7,20152016,0,0,26.367,0.0545,165,1163.2151,2012,86,22,102,122,0,0,0,21,33,74
8475753,21,0,4,64,16,0,27,Justin,Faulk,Justin Faulk,D,CAR,-22,37,0.5781,12,17,20152016,0,0,28.5312,0.0869,184,1442.6718,2010,37,23,109,65,1,1,0,42,45,74
8471231,8,0.5238,1,70,4,0,38,Kyle,Chipchura,Kyle Chipchura,C,ARI,-10,12,0.1714,0,1,20152016,0,0,14.7142,0.0851,47,614.0714,2004,18,29,73,13,168,80,88,16,25,17
8475287,20,0.5326,2,76,14,0,24,Erik,Haula,Erik Haula,L,MIN,21,34,0.4473,0,1,20152016,2,4,18.6578,0.1414,99,763.6315,2009,182,24,57,55,781,365,416,13,34,27
8476177,15,0.48,2,79,11,1,27,Matt,Read,Matt Read,R,PHI,-5,26,0.3291,2,7,20152016,0,0,21.0506,0.0866,127,915.1898,,,29,81,60,50,26,24,20,34,61
8477464,4,0.5714,0,26,2,0,10,Nic,Petan,Nic Petan,L,WPG,2,6,0.2307,0,1,20152016,0,0,15.1538,0.08,25,704.8461,2013,43,20,7,4,21,9,12,8,11,15
8462038,19,0.5174,4,72,28,0,98,Shane,Doan,Shane Doan,R,ARI,4,47,0.6527,12,17,20152016,0,0,22.0833,0.1647,170,1055.7083,1995,7,38,116,15,143,69,74,27,33,65
8467496,39,0,0,82,5,0,38,Andrei,Markov,Andrei Markov,D,MTL,-6,44,0.5365,4,17,20152016,0,0,27.4268,0.0427,117,1430.1463,1998,162,36,57,142,0,0,0,93,38,58
8471504,5,0.3333,0,49,3,0,38,Rene,Bourque,Rene Bourque,R,CBJ,-9,8,0.1632,0,0,20152016,0,0,14.6326,0.0389,77,626.5918,,,33,82,19,9,6,3,8,16,27
8477500,24,0.509,4,82,16,1,18,Bo,Horvat,Bo Horvat,C,VAN,-30,40,0.4878,4,12,20152016,0,0,24.5609,0.1032,155,1027.939,2013,9,20,69,53,1493,733,760,17,27,43
8476116,7,0.125,3,80,7,0,48,Ryan,Garbutt,Ryan Garbutt,C,"CHI, ANA",-11,14,0.175,0,0,20152016,1,1,16.5625,0.0518,135,650.1125,,,30,165,28,8,7,1,18,12,61
